date,product_id,category,brand,region,channel,season,base_price,current_price,price_change_pct,discount_pct,promotion_type,units_sold,revenue,inventory_level,stockout_flag,demand_index,unit_cost,competitor_price
2026-01-15,P1001,Shoes,Nike,US,web,Winter,173.55,173.55,0.0,0,None,11,1909.05,303,0,98.21,118.38,188.38
2026-01-16,P1001,Shoes,Nike,US,web,Winter,173.55,173.55,0.0,0,None,11,1909.05,237,0,98.21,116.42,186.24
2026-01-17,P1001,Shoes,Nike,US,app,Winter,173.55,173.55,0.0,0,None,8,1388.4,241,0,71.43,85.09,183.89
2026-01-18,P1001,Shoes,Nike,US,mobile,Winter,173.55,121.48,-30.0,30,Clearance,10,1214.8,146,0,89.29,69.44,174.83
2026-01-19,P1001,Shoes,Nike,US,mobile,Winter,173.55,173.55,0.0,0,None,13,2256.15,265,0,116.07,91.80,185.00
2026-01-20,P1001,Shoes,Nike,US,mobile,Winter,173.55,173.55,0.0,0,None,13,2256.15,200,0,116.07,103.51,181.01
2026-01-21,P1001,Shoes,Nike,US,mobile,Winter,173.55,173.55,0.0,0,None,19,3297.45,107,0,169.64,92.44,172.29
2026-01-22,P1001,Shoes,Nike,US,mobile,Winter,173.55,173.55,0.0,0,None,14,2429.7,224,0,125.0,94.06,196.15
2026-01-23,P1001,Shoes,Nike,US,web,Winter,173.55,173.55,0.0,0,None,13,2256.15,339,0,116.07,110.87,170.76
2026-01-24,P1001,Shoes,Nike,US,web,Winter,173.55,173.55,0.0,0,None,16,2776.8,271,0,142.86,73.83,182.76
2026-01-25,P1001,Shoes,Nike,US,mobile,Winter,173.55,173.55,0.0,0,None,13,2256.15,374,0,116.07,102.37,176.51
2026-01-26,P1001,Shoes,Nike,US,mobile,Winter,173.55,173.55,0.0,0,None,13,2256.15,236,0,116.07,112.03,190.94
2026-01-27,P1001,Shoes,Nike,US,web,Winter,173.55,173.55,0.0,0,None,13,2256.15,339,0,116.07,104.45,172.67
2026-01-28,P1001,Shoes,Nike,US,web,Winter,173.55,173.55,0.0,0,None,14,2429.7,212,0,125.0,79.79,165.72
2026-01-29,P1001,Shoes,Nike,US,mobile,Winter,173.55,173.55,0.0,0,None,10,1735.5,308,0,89.29,82.17,181.36
2026-01-30,P1001,Shoes,Nike,US,mobile,Winter,173.55,138.84,-20.0,20,Flash Sale,9,1249.56,291,0,80.36,113.66,167.40
2026-01-31,P1001,Shoes,Nike,US,web,Winter,173.55,164.87,-5.0,5,Member Offer,8,1318.96,369,0,71.43,91.00,186.73
2026-02-01,P1001,Shoes,Nike,US,app,Winter,173.55,173.55,0.0,0,None,11,1909.05,275,0,98.21,79.54,189.04
2026-02-02,P1001,Shoes,Nike,US,app,Winter,173.55,156.2,-10.0,10,Percentage Discount,14,2186.8,166,0,125.0,95.16,173.34
2026-02-03,P1001,Shoes,Nike,US,app,Winter,173.55,156.2,-10.0,10,Member Offer,9,1405.8,378,0,80.36,103.58,165.06
2026-02-04,P1001,Shoes,Nike,US,web,Winter,173.55,173.55,0.0,0,None,13,2256.15,205,0,116.07,108.52,191.60
2026-02-05,P1001,Shoes,Nike,US,web,Winter,173.55,173.55,0.0,0,None,6,1041.3,540,0,53.57,74.97,179.63
2026-02-06,P1001,Shoes,Nike,US,web,Winter,173.55,173.55,0.0,0,None,14,2429.7,237,0,125.0,78.58,198.12
2026-02-07,P1001,Shoes,Nike,US,app,Winter,173.55,112.81,-35.0,35,Buy One Get One,18,2030.58,269,0,160.71,96.39,166.62
2026-02-08,P1001,Shoes,Nike,US,mobile,Winter,173.55,173.55,0.0,0,None,15,2603.25,247,0,133.93,82.39,194.32
2026-02-09,P1001,Shoes,Nike,US,web,Winter,173.55,86.78,-50.0,50,Clearance,12,1041.36,195,0,107.14,93.19,192.69
2026-02-10,P1001,Shoes,Nike,US,web,Winter,173.55,173.55,0.0,0,None,13,2256.15,334,0,116.07,104.18,199.16
2026-02-11,P1001,Shoes,Nike,US,web,Winter,173.55,104.13,-40.0,40,Clearance,17,1770.21,356,0,151.79,100.42,197.85
2026-02-12,P1001,Shoes,Nike,US,app,Winter,173.55,173.55,0.0,0,None,10,1735.5,152,0,89.29,115.83,186.14
2026-02-13,P1001,Shoes,Nike,US,mobile,Winter,173.55,112.81,-35.0,35,Buy One Get One,12,1353.72,209,0,107.14,106.87,182.39
2026-02-14,P1001,Shoes,Nike,US,app,Winter,173.55,147.52,-15.0,15,Member Offer,18,2655.36,139,0,160.71,112.66,183.89
2026-02-15,P1001,Shoes,Nike,US,app,Winter,173.55,173.55,0.0,0,None,14,2429.7,307,0,125.0,116.13,190.68
2026-02-16,P1001,Shoes,Nike,US,app,Winter,173.55,104.13,-40.0,40,Flash Sale,14,1457.82,284,0,125.0,94.13,173.87
2026-02-17,P1001,Shoes,Nike,US,web,Winter,173.55,173.55,0.0,0,None,11,1909.05,205,0,98.21,82.29,187.01
2026-02-18,P1001,Shoes,Nike,US,app,Winter,173.55,173.55,0.0,0,None,13,2256.15,220,0,116.07,109.29,182.97
2026-02-19,P1001,Shoes,Nike,US,mobile,Winter,173.55,173.55,0.0,0,None,7,1214.85,291,0,62.5,102.05,174.40
2026-02-20,P1001,Shoes,Nike,US,mobile,Winter,173.55,173.55,0.0,0,None,16,2776.8,264,0,142.86,73.45,174.79
2026-02-21,P1001,Shoes,Nike,US,mobile,Winter,173.55,130.16,-25.0,25,Percentage Discount,16,2082.56,199,0,142.86,83.57,175.97
2026-02-22,P1001,Shoes,Nike,US,mobile,Winter,173.55,130.16,-25.0,25,Percentage Discount,13,1692.08,354,0,116.07,97.54,169.68
2026-02-23,P1001,Shoes,Nike,US,app,Winter,173.55,173.55,0.0,0,None,12,2082.6,208,0,107.14,81.46,188.96
2026-02-24,P1001,Shoes,Nike,US,mobile,Winter,173.55,173.55,0.0,0,None,15,2603.25,288,0,133.93,106.20,167.10
2026-02-25,P1001,Shoes,Nike,US,mobile,Winter,173.55,173.55,0.0,0,None,11,1909.05,151,0,98.21,90.64,183.71
2026-02-26,P1001,Shoes,Nike,US,app,Winter,173.55,156.2,-10.0,10,Percentage Discount,16,2499.2,298,0,142.86,91.07,172.05
2026-02-27,P1001,Shoes,Nike,US,app,Winter,173.55,173.55,0.0,0,None,14,2429.7,375,0,125.0,91.29,196.28
2026-02-28,P1001,Shoes,Nike,US,web,Winter,173.55,147.52,-15.0,15,Percentage Discount,15,2212.8,182,0,133.93,99.83,189.01
2026-03-01,P1001,Shoes,Nike,US,app,Spring,173.55,104.13,-40.0,40,Flash Sale,19,1978.47,495,0,169.64,114.03,191.45
2026-03-02,P1001,Shoes,Nike,US,app,Spring,173.55,173.55,0.0,0,None,10,1735.5,345,0,89.29,89.22,165.08
2026-03-03,P1001,Shoes,Nike,US,web,Spring,173.55,173.55,0.0,0,None,9,1561.95,236,0,80.36,87.73,191.03
2026-03-04,P1001,Shoes,Nike,US,web,Spring,173.55,138.84,-20.0,20,Percentage Discount,10,1388.4,139,0,89.29,113.85,197.97
2026-03-05,P1001,Shoes,Nike,US,app,Spring,173.55,173.55,0.0,0,None,14,2429.7,213,0,125.0,91.24,190.82
2026-03-06,P1001,Shoes,Nike,US,web,Spring,173.55,156.2,-10.0,10,Percentage Discount,9,1405.8,366,0,80.36,97.85,185.81
2026-03-07,P1001,Shoes,Nike,US,mobile,Spring,173.55,173.55,0.0,0,None,8,1388.4,202,0,71.43,80.90,172.49
2026-03-08,P1001,Shoes,Nike,US,app,Spring,173.55,121.48,-30.0,30,Flash Sale,14,1700.72,346,0,125.0,92.11,165.88
2026-03-09,P1001,Shoes,Nike,US,web,Spring,173.55,86.78,-50.0,50,Clearance,15,1301.7,215,0,133.93,86.92,188.45
2026-03-10,P1001,Shoes,Nike,US,web,Spring,173.55,173.55,0.0,0,None,14,2429.7,153,0,125.0,90.47,170.60
2026-03-11,P1001,Shoes,Nike,US,web,Spring,173.55,147.52,-15.0,15,Percentage Discount,11,1622.72,217,0,98.21,93.75,169.30
2026-03-12,P1001,Shoes,Nike,US,web,Spring,173.55,138.84,-20.0,20,Flash Sale,12,1666.08,284,0,107.14,101.82,165.81
2026-03-13,P1001,Shoes,Nike,US,app,Spring,173.55,173.55,0.0,0,None,13,2256.15,242,0,116.07,89.93,184.46
2026-03-14,P1001,Shoes,Nike,US,web,Spring,173.55,147.52,-15.0,15,Percentage Discount,12,1770.24,185,0,107.14,70.83,187.18
2026-03-15,P1001,Shoes,Nike,US,web,Spring,173.55,173.55,0.0,0,None,10,1735.5,364,0,89.29,76.49,180.90
2026-03-16,P1001,Shoes,Nike,US,web,Spring,173.55,173.55,0.0,0,None,13,2256.15,320,0,116.07,72.04,178.03
2026-03-17,P1001,Shoes,Nike,US,mobile,Spring,173.55,173.55,0.0,0,None,11,1909.05,296,0,98.21,80.44,176.22
2026-03-18,P1001,Shoes,Nike,US,mobile,Spring,173.55,173.55,0.0,0,None,15,2603.25,212,0,133.93,109.05,178.03
2026-03-19,P1001,Shoes,Nike,US,app,Spring,173.55,173.55,0.0,0,None,13,2256.15,320,0,116.07,108.57,193.75
2026-03-20,P1001,Shoes,Nike,US,app,Spring,173.55,130.16,-25.0,25,Percentage Discount,17,2212.72,399,0,151.79,82.55,167.72
2026-03-21,P1001,Shoes,Nike,US,mobile,Spring,173.55,173.55,0.0,0,None,12,2082.6,191,0,107.14,70.43,183.60
2026-03-22,P1001,Shoes,Nike,US,mobile,Spring,173.55,130.16,-25.0,25,Percentage Discount,12,1561.92,434,0,107.14,121.48,177.02
2026-03-23,P1001,Shoes,Nike,US,web,Spring,173.55,173.55,0.0,0,None,13,2256.15,310,0,116.07,103.27,191.99
2026-03-24,P1001,Shoes,Nike,US,web,Spring,173.55,112.81,-35.0,35,Buy One Get One,10,1128.1,278,0,89.29,103.35,191.05
2026-03-25,P1001,Shoes,Nike,US,mobile,Spring,173.55,121.48,-30.0,30,Percentage Discount,9,1093.32,174,0,80.36,118.86,171.79
2026-03-26,P1001,Shoes,Nike,US,app,Spring,173.55,173.55,0.0,0,None,12,2082.6,183,0,107.14,70.48,170.16
2026-03-27,P1001,Shoes,Nike,US,mobile,Spring,173.55,173.55,0.0,0,None,13,2256.15,62,0,116.07,75.99,188.11
2026-03-28,P1001,Shoes,Nike,US,app,Spring,173.55,121.48,-30.0,30,Percentage Discount,16,1943.68,260,0,142.86,98.78,172.44
2026-03-29,P1001,Shoes,Nike,US,mobile,Spring,173.55,173.55,0.0,0,None,9,1561.95,365,0,80.36,105.84,191.49
2026-03-30,P1001,Shoes,Nike,US,web,Spring,173.55,112.81,-35.0,35,Buy One Get One,13,1466.53,398,0,116.07,78.16,185.95
2026-03-31,P1001,Shoes,Nike,US,app,Spring,173.55,147.52,-15.0,15,Member Offer,11,1622.72,280,0,98.21,108.36,168.85
2026-01-01,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,3,1057.86,237,0,75.0,227.72,403.02
2026-01-02,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,3,1057.86,168,0,75.0,152.48,336.80
2026-01-03,P1002,Shoes,Nike,UK,app,Winter,352.62,264.47,-25.0,25,Percentage Discount,6,1586.82,437,0,150.0,174.05,382.76
2026-01-04,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,4,1410.48,445,0,100.0,242.41,362.96
2026-01-05,P1002,Shoes,Nike,UK,app,Winter,352.62,211.57,-40.0,40,Flash Sale,6,1269.42,331,0,150.0,216.69,340.35
2026-01-06,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,2,705.24,207,0,50.0,214.11,379.22
2026-01-07,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,3,1057.86,209,0,75.0,151.83,389.47
2026-01-08,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,4,1410.48,417,0,100.0,231.00,377.33
2026-01-09,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,4,1410.48,280,0,100.0,153.85,404.37
2026-01-10,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,3,1057.86,224,0,75.0,223.84,359.48
2026-01-11,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,4,1410.48,191,0,100.0,186.36,361.12
2026-01-12,P1002,Shoes,Nike,UK,mobile,Winter,352.62,229.2,-35.0,35,Buy One Get One,4,916.8,296,0,100.0,194.57,359.05
2026-01-13,P1002,Shoes,Nike,UK,app,Winter,352.62,211.57,-40.0,40,Flash Sale,6,1269.42,186,0,150.0,230.92,392.98
2026-01-14,P1002,Shoes,Nike,UK,app,Winter,352.62,229.2,-35.0,35,Buy One Get One,5,1146.0,310,0,125.0,152.21,402.75
2026-01-15,P1002,Shoes,Nike,UK,app,Winter,352.62,317.36,-10.0,10,Percentage Discount,5,1586.8,327,0,125.0,208.28,393.43
2026-01-16,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,3,1057.86,454,0,75.0,215.87,365.70
2026-01-17,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,4,1410.48,325,0,100.0,218.67,403.08
2026-01-18,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,5,1763.1,275,0,125.0,169.62,391.99
2026-01-19,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,5,1763.1,222,0,125.0,197.98,369.09
2026-01-20,P1002,Shoes,Nike,UK,app,Winter,352.62,352.62,0.0,0,None,2,705.24,408,0,50.0,187.13,386.54
2026-01-21,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,4,1410.48,171,0,100.0,169.44,395.06
2026-01-22,P1002,Shoes,Nike,UK,app,Winter,352.62,352.62,0.0,0,None,4,1410.48,326,0,100.0,228.93,341.10
2026-01-23,P1002,Shoes,Nike,UK,mobile,Winter,352.62,299.73,-15.0,15,Member Offer,2,599.46,273,0,50.0,234.31,352.19
2026-01-24,P1002,Shoes,Nike,UK,mobile,Winter,352.62,317.36,-10.0,10,Member Offer,3,952.08,316,0,75.0,190.21,378.03
2026-01-25,P1002,Shoes,Nike,UK,app,Winter,352.62,352.62,0.0,0,None,4,1410.48,289,0,100.0,181.14,337.01
2026-01-26,P1002,Shoes,Nike,UK,app,Winter,352.62,299.73,-15.0,15,Percentage Discount,4,1198.92,387,0,100.0,231.07,347.81
2026-01-27,P1002,Shoes,Nike,UK,mobile,Winter,352.62,282.1,-20.0,20,Percentage Discount,5,1410.5,276,0,125.0,163.49,391.26
2026-01-28,P1002,Shoes,Nike,UK,mobile,Winter,352.62,246.83,-30.0,30,Percentage Discount,5,1234.15,319,0,125.0,177.05,397.07
2026-01-29,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,3,1057.86,145,0,75.0,215.22,354.47
2026-01-30,P1002,Shoes,Nike,UK,app,Winter,352.62,229.2,-35.0,35,Buy One Get One,6,1375.2,363,0,150.0,142.12,401.85
2026-01-31,P1002,Shoes,Nike,UK,web,Winter,352.62,282.1,-20.0,20,Flash Sale,5,1410.5,95,0,125.0,150.10,385.77
2026-02-01,P1002,Shoes,Nike,UK,mobile,Winter,352.62,229.2,-35.0,35,Buy One Get One,5,1146.0,162,0,125.0,192.73,388.46
2026-02-02,P1002,Shoes,Nike,UK,app,Winter,352.62,229.2,-35.0,35,Buy One Get One,4,916.8,206,0,100.0,214.10,380.54
2026-02-03,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,7,2468.34,148,0,175.0,192.97,390.91
2026-02-04,P1002,Shoes,Nike,UK,app,Winter,352.62,352.62,0.0,0,None,4,1410.48,296,0,100.0,150.89,350.62
2026-02-05,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,4,1410.48,218,0,100.0,214.23,356.58
2026-02-06,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,5,1763.1,112,0,125.0,202.57,368.37
2026-02-07,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,3,1057.86,340,0,75.0,197.21,365.00
2026-02-08,P1002,Shoes,Nike,UK,web,Winter,352.62,317.36,-10.0,10,Member Offer,4,1269.44,334,0,100.0,219.96,358.32
2026-02-09,P1002,Shoes,Nike,UK,app,Winter,352.62,334.99,-5.0,5,Member Offer,5,1674.95,419,0,125.0,215.40,354.10
2026-02-10,P1002,Shoes,Nike,UK,app,Winter,352.62,352.62,0.0,0,None,5,1763.1,234,0,125.0,167.64,343.50
2026-02-11,P1002,Shoes,Nike,UK,app,Winter,352.62,352.62,0.0,0,None,5,1763.1,262,0,125.0,161.42,343.42
2026-02-12,P1002,Shoes,Nike,UK,web,Winter,352.62,282.1,-20.0,20,Flash Sale,6,1692.6,239,0,150.0,197.73,388.74
2026-02-13,P1002,Shoes,Nike,UK,app,Winter,352.62,352.62,0.0,0,None,3,1057.86,275,0,75.0,160.63,350.25
2026-02-14,P1002,Shoes,Nike,UK,mobile,Winter,352.62,317.36,-10.0,10,Percentage Discount,5,1586.8,136,0,125.0,192.27,386.09
2026-02-15,P1002,Shoes,Nike,UK,app,Winter,352.62,352.62,0.0,0,None,3,1057.86,394,0,75.0,244.36,371.99
2026-02-16,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,4,1410.48,363,0,100.0,170.99,342.08
2026-02-17,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,4,1410.48,339,0,100.0,161.58,351.03
2026-02-18,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,4,1410.48,387,0,100.0,160.03,335.99
2026-02-19,P1002,Shoes,Nike,UK,app,Winter,352.62,352.62,0.0,0,None,4,1410.48,332,0,100.0,197.55,354.33
2026-02-20,P1002,Shoes,Nike,UK,app,Winter,352.62,352.62,0.0,0,None,7,2468.34,345,0,175.0,244.11,374.01
2026-02-21,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,5,1763.1,203,0,125.0,214.82,343.89
2026-02-22,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,5,1763.1,261,0,125.0,232.92,369.61
2026-02-23,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,3,1057.86,194,0,75.0,233.37,375.47
2026-02-24,P1002,Shoes,Nike,UK,app,Winter,352.62,264.47,-25.0,25,Percentage Discount,6,1586.82,313,0,150.0,190.70,366.05
2026-02-25,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,3,1057.86,175,0,75.0,160.55,338.61
2026-02-26,P1002,Shoes,Nike,UK,app,Winter,352.62,282.1,-20.0,20,Percentage Discount,4,1128.4,244,0,100.0,240.60,368.68
2026-02-27,P1002,Shoes,Nike,UK,mobile,Winter,352.62,352.62,0.0,0,None,5,1763.1,211,0,125.0,228.02,363.25
2026-02-28,P1002,Shoes,Nike,UK,web,Winter,352.62,352.62,0.0,0,None,3,1057.86,188,0,75.0,148.88,379.38
2026-03-01,P1002,Shoes,Nike,UK,mobile,Spring,352.62,352.62,0.0,0,None,4,1410.48,127,0,100.0,146.72,345.51
2026-03-02,P1002,Shoes,Nike,UK,mobile,Spring,352.62,352.62,0.0,0,None,3,1057.86,472,0,75.0,200.59,356.42
2026-03-03,P1002,Shoes,Nike,UK,mobile,Spring,352.62,352.62,0.0,0,None,4,1410.48,317,0,100.0,246.19,343.34
2026-03-04,P1002,Shoes,Nike,UK,mobile,Spring,352.62,352.62,0.0,0,None,5,1763.1,301,0,125.0,221.92,377.75
2026-03-05,P1002,Shoes,Nike,UK,mobile,Spring,352.62,282.1,-20.0,20,Percentage Discount,5,1410.5,259,0,125.0,224.70,350.91
2026-03-06,P1002,Shoes,Nike,UK,app,Spring,352.62,211.57,-40.0,40,Flash Sale,5,1057.85,427,0,125.0,196.33,366.76
2026-03-07,P1002,Shoes,Nike,UK,web,Spring,352.62,176.31,-50.0,50,Clearance,4,705.24,270,0,100.0,187.88,395.65
2026-03-08,P1002,Shoes,Nike,UK,web,Spring,352.62,352.62,0.0,0,None,3,1057.86,237,0,75.0,245.78,356.53
2026-03-09,P1002,Shoes,Nike,UK,mobile,Spring,352.62,246.83,-30.0,30,Percentage Discount,5,1234.15,341,0,125.0,206.74,377.98
2026-03-10,P1002,Shoes,Nike,UK,mobile,Spring,352.62,246.83,-30.0,30,Percentage Discount,5,1234.15,331,0,125.0,219.34,401.82
2026-03-11,P1002,Shoes,Nike,UK,app,Spring,352.62,352.62,0.0,0,None,4,1410.48,230,0,100.0,163.03,349.87
2026-03-12,P1002,Shoes,Nike,UK,mobile,Spring,352.62,299.73,-15.0,15,Percentage Discount,4,1198.92,248,0,100.0,210.91,346.07
2026-03-13,P1002,Shoes,Nike,UK,mobile,Spring,352.62,299.73,-15.0,15,Percentage Discount,3,899.19,246,0,75.0,159.44,340.28
2026-03-14,P1002,Shoes,Nike,UK,app,Spring,352.62,282.1,-20.0,20,Percentage Discount,5,1410.5,431,0,125.0,141.33,366.76
2026-03-15,P1002,Shoes,Nike,UK,mobile,Spring,352.62,352.62,0.0,0,None,2,705.24,222,0,50.0,203.86,355.53
2026-03-16,P1002,Shoes,Nike,UK,app,Spring,352.62,352.62,0.0,0,None,4,1410.48,250,0,100.0,165.53,384.85
2026-03-17,P1002,Shoes,Nike,UK,web,Spring,352.62,229.2,-35.0,35,Buy One Get One,5,1146.0,401,0,125.0,215.41,367.01
2026-03-18,P1002,Shoes,Nike,UK,mobile,Spring,352.62,352.62,0.0,0,None,4,1410.48,390,0,100.0,213.76,400.15
2026-03-19,P1002,Shoes,Nike,UK,web,Spring,352.62,352.62,0.0,0,None,4,1410.48,260,0,100.0,224.39,379.07
2026-03-20,P1002,Shoes,Nike,UK,mobile,Spring,352.62,211.57,-40.0,40,Flash Sale,4,846.28,288,0,100.0,210.99,400.84
2026-03-21,P1002,Shoes,Nike,UK,mobile,Spring,352.62,352.62,0.0,0,None,3,1057.86,183,0,75.0,186.02,373.39
2026-03-22,P1002,Shoes,Nike,UK,mobile,Spring,352.62,352.62,0.0,0,None,2,705.24,372,0,50.0,209.56,399.05
2026-03-23,P1002,Shoes,Nike,UK,web,Spring,352.62,246.83,-30.0,30,Percentage Discount,4,987.32,130,0,100.0,228.49,340.03
2026-03-24,P1002,Shoes,Nike,UK,mobile,Spring,352.62,246.83,-30.0,30,Percentage Discount,5,1234.15,271,0,125.0,158.60,356.68
2026-03-25,P1002,Shoes,Nike,UK,app,Spring,352.62,229.2,-35.0,35,Buy One Get One,4,916.8,304,0,100.0,220.28,375.13
2026-03-26,P1002,Shoes,Nike,UK,web,Spring,352.62,229.2,-35.0,35,Buy One Get One,5,1146.0,388,0,125.0,171.58,343.76
2026-03-27,P1002,Shoes,Nike,UK,app,Spring,352.62,317.36,-10.0,10,Member Offer,4,1269.44,253,0,100.0,213.90,384.34
2026-03-28,P1002,Shoes,Nike,UK,app,Spring,352.62,317.36,-10.0,10,Member Offer,6,1904.16,221,0,150.0,240.77,370.28
2026-03-29,P1002,Shoes,Nike,UK,mobile,Spring,352.62,317.36,-10.0,10,Percentage Discount,4,1269.44,153,0,100.0,193.28,340.66
2026-03-30,P1002,Shoes,Nike,UK,mobile,Spring,352.62,352.62,0.0,0,None,4,1410.48,484,0,100.0,145.26,365.46
2026-03-31,P1002,Shoes,Nike,UK,web,Spring,352.62,299.73,-15.0,15,Percentage Discount,5,1498.65,165,0,125.0,175.15,352.65
2026-01-01,P1002,Shoes,Nike,CA,web,Winter,352.62,299.73,-15.0,15,Member Offer,3,899.19,306,0,75.0,150.71,402.83
2026-01-02,P1002,Shoes,Nike,CA,app,Winter,352.62,176.31,-50.0,50,Clearance,8,1410.48,218,0,200.0,229.48,375.55
2026-01-03,P1002,Shoes,Nike,CA,mobile,Winter,352.62,352.62,0.0,0,None,4,1410.48,201,0,100.0,241.63,405.48
2026-01-04,P1002,Shoes,Nike,CA,app,Winter,352.62,282.1,-20.0,20,Percentage Discount,6,1692.6,103,0,150.0,212.17,354.00
2026-01-05,P1002,Shoes,Nike,CA,mobile,Winter,352.62,352.62,0.0,0,None,5,1763.1,424,0,125.0,145.30,388.32
2026-01-06,P1002,Shoes,Nike,CA,app,Winter,352.62,352.62,0.0,0,None,6,2115.72,190,0,150.0,190.82,380.94
2026-01-07,P1002,Shoes,Nike,CA,mobile,Winter,352.62,352.62,0.0,0,None,5,1763.1,385,0,125.0,237.96,347.79
2026-01-08,P1002,Shoes,Nike,CA,web,Winter,352.62,352.62,0.0,0,None,4,1410.48,233,0,100.0,202.97,379.76
2026-01-09,P1002,Shoes,Nike,CA,web,Winter,352.62,352.62,0.0,0,None,4,1410.48,337,0,100.0,193.07,341.42
2026-01-10,P1002,Shoes,Nike,CA,mobile,Winter,352.62,211.57,-40.0,40,Clearance,6,1269.42,245,0,150.0,177.86,358.50
2026-01-11,P1002,Shoes,Nike,CA,app,Winter,352.62,352.62,0.0,0,None,3,1057.86,265,0,75.0,211.94,395.48
2026-01-12,P1002,Shoes,Nike,CA,web,Winter,352.62,317.36,-10.0,10,Percentage Discount,3,952.08,239,0,75.0,175.94,383.91
2026-01-13,P1002,Shoes,Nike,CA,mobile,Winter,352.62,352.62,0.0,0,None,6,2115.72,391,0,150.0,171.54,401.65
2026-01-14,P1002,Shoes,Nike,CA,mobile,Winter,352.62,299.73,-15.0,15,Percentage Discount,4,1198.92,331,0,100.0,227.11,373.78
2026-01-15,P1002,Shoes,Nike,CA,app,Winter,352.62,246.83,-30.0,30,Percentage Discount,6,1480.98,322,0,150.0,189.16,357.17
2026-01-16,P1002,Shoes,Nike,CA,mobile,Winter,352.62,352.62,0.0,0,None,3,1057.86,218,0,75.0,175.25,403.41
2026-01-17,P1002,Shoes,Nike,CA,web,Winter,352.62,352.62,0.0,0,None,5,1763.1,249,0,125.0,183.80,371.28
2026-01-18,P1002,Shoes,Nike,CA,web,Winter,352.62,282.1,-20.0,20,Percentage Discount,3,846.3,385,0,75.0,245.58,381.37
2026-01-19,P1002,Shoes,Nike,CA,app,Winter,352.62,352.62,0.0,0,None,4,1410.48,351,0,100.0,198.45,364.13
2026-01-20,P1002,Shoes,Nike,CA,app,Winter,352.62,352.62,0.0,0,None,5,1763.1,216,0,125.0,160.89,360.50
2026-01-21,P1002,Shoes,Nike,CA,web,Winter,352.62,352.62,0.0,0,None,2,705.24,285,0,50.0,221.07,379.10
2026-01-22,P1002,Shoes,Nike,CA,app,Winter,352.62,299.73,-15.0,15,Member Offer,4,1198.92,400,0,100.0,221.44,349.34
2026-01-23,P1002,Shoes,Nike,CA,web,Winter,352.62,352.62,0.0,0,None,3,1057.86,368,0,75.0,199.15,400.41
2026-01-24,P1002,Shoes,Nike,CA,mobile,Winter,352.62,282.1,-20.0,20,Flash Sale,5,1410.5,336,0,125.0,187.39,384.23
2026-01-25,P1002,Shoes,Nike,CA,app,Winter,352.62,229.2,-35.0,35,Buy One Get One,8,1833.6,208,0,200.0,153.89,403.62
2026-01-26,P1002,Shoes,Nike,CA,web,Winter,352.62,352.62,0.0,0,None,3,1057.86,423,0,75.0,205.46,351.87
2026-01-27,P1002,Shoes,Nike,CA,app,Winter,352.62,352.62,0.0,0,None,5,1763.1,290,0,125.0,157.80,373.84
2026-01-28,P1002,Shoes,Nike,CA,mobile,Winter,352.62,352.62,0.0,0,None,4,1410.48,349,0,100.0,199.47,341.56
2026-01-29,P1002,Shoes,Nike,CA,web,Winter,352.62,352.62,0.0,0,None,3,1057.86,277,0,75.0,246.01,399.37
2026-01-30,P1002,Shoes,Nike,CA,web,Winter,352.62,352.62,0.0,0,None,3,1057.86,399,0,75.0,189.86,343.27
